Title	URL	Abstract views	PDF views	Original submission	Current submission
Efficient analysis of large datasets and sex bias with ADMIXTURE	http://biorxiv.org/content/early/2016/02/10/039347	623	150	2016_02_10	2016_02_10
Inferring the frequency spectrum of derived variants to quantify adaptive molecular evolution in protein-coding genes of Drosophila melanogaster	http://biorxiv.org/content/early/2016/02/10/039404	542	84	2016_02_10	2016_02_10
IMP: a pipeline for reproducible metagenomic and metatranscriptomic analyses	http://biorxiv.org/content/early/2016/02/10/039263	1553	389	2016_02_10	2016_02_10
TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data	http://biorxiv.org/content/early/2016/02/10/027474	427	44	2016_01_26	2016_02_10
Computing the Internode Certainty and related measures from partial gene trees.	http://biorxiv.org/content/early/2016/02/10/022053	391	79	2015_07_6	2016_02_10
Cell freezing protocol optimized for ATAC-Seq on motor neurons derived from human induced pluripotent stem cells	http://biorxiv.org/content/early/2016/02/10/036798	406	205	2016_01_15	2016_02_10
Light adaptation explains different linearity of ON and OFF responses	http://biorxiv.org/content/early/2016/02/09/039248	318	82	2016_02_09	2016_02_09
Multi-dimensional structure function relationships in human β-cardiac myosin from population scale genetic variation.	http://biorxiv.org/content/early/2016/02/09/039321	346	60	2016_02_09	2016_02_09
Persisting fetal clonotypes influence the structure and overlap of adult human T cell receptor repertoires	http://biorxiv.org/content/early/2016/02/09/039297	264	67	2016_02_09	2016_02_09
Singing above the chorus: cooperative Princess cichlid fish (Neolamprologus pulcher) has high pitch	http://biorxiv.org/content/early/2016/02/09/039313	370	82	2016_02_09	2016_02_09
Bacterial sequences detected in 99 out of 99 serum samples from Ebola patients	http://biorxiv.org/content/early/2016/02/09/039107	1199	202	2016_02_09	2016_02_09
Rewiring of an ancestral Tbx1/10-Ebf-Mrf network for pharyngeal muscle specification in distinct embryonic lineages	http://biorxiv.org/content/early/2016/02/09/039289	301	79	2016_02_09	2016_02_09
FRETBursts: Open Source Burst Analysis Toolkit for Confocal Single-Molecule FRET	http://biorxiv.org/content/early/2016/02/09/039198	257	117	2016_02_09	2016_02_09
Shannon: An Information-Optimal de Novo RNA-Seq Assembler	http://biorxiv.org/content/early/2016/02/09/039230	2144	768	2016_02_09	2016_02_09
Identification and characterization of novel Bovine Leukemia Virus (BLV) antisense transcripts reveals their constitutive expression in leukemic and pre-leukemic clones	http://biorxiv.org/content/early/2016/02/09/039255	382	98	2016_02_09	2016_02_09
COGNITIVE DOMAINS FUNCTION COMPLEMENTATION BY NTNG GENE PARALOGS	http://biorxiv.org/content/early/2016/02/09/034645	484	53	2016_01_26	2016_02_09
sCNAphase: using haplotype resolved read depth to genotype somatic copy number alterations from low cellularity aneuploid tumors	http://biorxiv.org/content/early/2016/02/09/038828	773	162	2016_02_4	2016_02_09
Combining Shigella Tn-seq data with Gold-standard E. coli Gene Deletion Data Suggests Rare Transitions between Essential and Non-essential Gene Functionality	http://biorxiv.org/content/early/2016/02/09/038869	519	85	2016_02_7	2016_02_09
Deep genome sequencing and variation analysis of 13 inbred mouse strains defines candidate phenotypic alleles, private variation, and homozygous truncating mutations	http://biorxiv.org/content/early/2016/02/09/039131	617	140	2016_02_09	2016_02_09
Novel Method for Comparing RADseq Linkage Maps Reveals Chromosome Evolution in Salmonids	http://biorxiv.org/content/early/2016/02/09/039164	885	237	2016_02_09	2016_02_09
Efficient Breeding by Genomic Mating	http://biorxiv.org/content/early/2016/02/09/039214	484	121	2016_02_09	2016_02_09
Increasing the Efficiency of Genome-wide Association Mapping via Hidden Markov Models	http://biorxiv.org/content/early/2016/02/09/039099	738	157	2016_02_09	2016_02_09
Next-generation sequencing in neuropathological diagnosis of infections of the nervous system	http://biorxiv.org/content/early/2016/02/09/039222	799	219	2016_02_09	2016_02_09
PLASTID STATUS INFLUENCES CELL FATE DECISIONS AT THE PLANT SHOOT APEX	http://biorxiv.org/content/early/2016/02/09/039115	409	75	2016_02_09	2016_02_09
Sequential acquisition of virulence and fluoroquinolone resistance has shaped the evolution of Escherichia coli ST131	http://biorxiv.org/content/early/2016/02/09/039123	323	70	2016_02_09	2016_02_09
Quantifying pollen-vegetation relationships to reconstruct ancient forests using 19th-century forest composition and pollen data	http://biorxiv.org/content/early/2016/02/09/039073	151	54	2016_02_09	2016_02_09
Predicting symptom severity in autism spectrum disorder based on cortical thickness measures in agglomerative data	http://biorxiv.org/content/early/2016/02/09/039180	290	55	2016_02_09	2016_02_09
CRISPR/Cas-mediated gene editing of retinal cells in vivo.	http://biorxiv.org/content/early/2016/02/09/039156	680	308	2016_02_09	2016_02_09
Prioritizing variants in complete Hereditary Breast and Ovarian Cancer (HBOC) genes in patients lacking known BRCA mutations	http://biorxiv.org/content/early/2016/02/09/039206	319	100	2016_02_09	2016_02_09
General methods for evolutionary quantitative genetic inference from generalised mixed models.	http://biorxiv.org/content/early/2016/02/08/026377	400	100	2015_09_8	2016_02_08
COGNITIVE ENDOPHENOTYPES OF MODERN AND EXTINCT HOMININS ASSOCIATED WITH NTNG GENE PARALOGS	http://biorxiv.org/content/early/2016/02/08/034413	522	71	2016_01_26	2016_02_08
Are reading and face processing related? An investigation of reading in developmental prosopagnosia	http://biorxiv.org/content/early/2016/02/08/039065	199	95	2016_02_08	2016_02_08
Neural and non-neural contributions to sexual dimorphism of mid-day sleep in Drosophila: A pilot study	http://biorxiv.org/content/early/2016/02/08/027847	114	10	2016_01_5	2016_02_08
Estimation of Voxelwise Effective Connectivities: Applications to High Connectivity Sub-Regions within Hippocampal and within Corticostriatal Networks	http://biorxiv.org/content/early/2016/02/08/039057	140	65	2016_02_08	2016_02_08
Spatial extent of neighboring plants influences the strength of associational effects on mammal herbivory. Insights from a meta-analysis	http://biorxiv.org/content/early/2016/02/07/019935	177	41	2015_07_13	2016_02_07
Partial derivatives meta-analysis: pooled analyses when individual participant data cannot be shared	http://biorxiv.org/content/early/2016/02/07/038893	367	107	2016_02_07	2016_02_07
Multiple goal pursuit -- to kill two birds with one stone or to fall between two stools ?	http://biorxiv.org/content/early/2016/02/07/038919	346	58	2016_02_07	2016_02_07
Dendritic trafficking faces physiologically critical speed-precision tradeoffs	http://biorxiv.org/content/early/2016/02/07/037374	204	46	2016_01_19	2016_02_07
Bioanalyzer chips can be used interchangeably for many analyses of DNA or RNA	http://biorxiv.org/content/early/2016/02/07/039040	764	154	2016_02_07	2016_02_07
From Differentiated Genes to Affected Pathways	http://biorxiv.org/content/early/2016/02/07/038901	359	92	2016_02_07	2016_02_07
Recycler: an algorithm for detecting plasmids from de novo assembly graphs	http://biorxiv.org/content/early/2016/02/07/029926	843	138	2015_10_28	2016_02_07
CRISPResso: sequencing analysis toolbox for CRISPR genome editing	http://biorxiv.org/content/early/2016/02/07/031203	1131	290	2015_11_10	2016_02_07
Evidence for a probabilistic, brain-distributed, recursive mechanism for decision-making	http://biorxiv.org/content/early/2016/02/07/036277	646	179	2016_01_10	2016_02_07
A Comparison of the Costs and Benefits of Bacterial Gene Expression	http://biorxiv.org/content/early/2016/02/07/038851	632	191	2016_02_07	2016_02_07
Does crossed aphasia originate from developmental disorders? A Mini-review and case study	http://biorxiv.org/content/early/2016/02/07/039024	245	46	2016_02_07	2016_02_07
Genomic prediction and estimation of marker interaction effects	http://biorxiv.org/content/early/2016/02/07/038935	304	65	2016_02_07	2016_02_07
Viral coinfection is shaped by bacterial ecology and virus-virus interactions across diverse microbial taxa and environments	http://biorxiv.org/content/early/2016/02/07/038877	632	145	2016_02_07	2016_02_07
Conversion of Genomic DNA to Proxy Constructs Suitable for Accurate Nanopore Sequencing	http://biorxiv.org/content/early/2016/02/06/027284	321	243	2015_09_21	2016_02_06
The site-frequency spectrum associated with Xi-coalescents	http://biorxiv.org/content/early/2016/02/06/025684	250	27	2015_08_28	2016_02_06
Implementation of an Open Source Software solution for Laboratory Information Management and automated RNAseq data analysis in a large-scale Cancer Genomics initiative using BASE with extension package Reggie.	http://biorxiv.org/content/early/2016/02/06/038976	901	197	2016_02_06	2016_02_06
A novel network approach reveals tissue-specific cellular modulators of the immune-fibrotic axis in systemic sclerosis	http://biorxiv.org/content/early/2016/02/06/038950	395	143	2016_02_06	2016_02_06
Two Similarity Metrics for Medical Subject Headings (MeSH): An Aid to Biomedical Text Mining and Author Name Disambiguation	http://biorxiv.org/content/early/2016/02/06/039008	175	62	2016_02_06	2016_02_06
Convert Your Favorite Protein Modeling Program Into A Mutation Predictor: "MODICT"	http://biorxiv.org/content/early/2016/02/06/038992	435	54	2016_02_06	2016_02_06
Defining the anti-Shine-Dalgarno sequence interaction and quantifying its functional role in regulating translation efficiency	http://biorxiv.org/content/early/2016/02/06/038984	343	103	2016_02_06	2016_02_06
The Brain Imaging Data Structure: a standard for organizing and describing outputs of neuroimaging experiments	http://biorxiv.org/content/early/2016/02/05/034561	552	115	2015_12_16	2016_02_05
SplAdder: Identification, quantification and testing of alternative splicing events from RNA-Seq data	http://biorxiv.org/content/early/2016/02/05/017095	609	160	2015_03_26	2016_02_05
Detection of adaptive shifts on phylogenies using shifted stochastic processes on a tree	http://biorxiv.org/content/early/2016/02/05/023804	507	75	2015_08_3	2016_02_05
Information-dependent Enrichment Analysis Reveals Time-dependent Transcriptional Regulation of the Estrogen Pathway of Toxicity	http://biorxiv.org/content/early/2016/02/04/038570	320	119	2016_02_04	2016_02_04
An Extended Maximum Likelihood Inference of Geographic Range Evolution by Dispersal, Local Extinction and Cladogenesis	http://biorxiv.org/content/early/2016/02/04/038695	436	80	2016_02_04	2016_02_04
Common methods for fecal sample storage in field studies yield consistent signatures of individual identity in microbiome sequencing data	http://biorxiv.org/content/early/2016/02/04/038844	653	115	2016_02_04	2016_02_04
RNA structure through multidimensional chemical mapping	http://biorxiv.org/content/early/2016/02/04/038679	422	194	2016_02_04	2016_02_04
Translational plasticity facilitates the accumulation of nonsense genetic variants in the human population	http://biorxiv.org/content/early/2016/02/04/038687	447	125	2016_02_04	2016_02_04
Screening of anti-mycobacterial compounds in a naturally infected zebrafish embryo model	http://biorxiv.org/content/early/2016/02/04/038810	191	91	2016_02_04	2016_02_04
chromstaR: Tracking combinatorial chromatin state dynamics in space and time	http://biorxiv.org/content/early/2016/02/04/038612	417	104	2016_02_04	2016_02_04
Reaction-Diffusion Model of PDGF-driven Recruitment in Experimental Glioblastoma	http://biorxiv.org/content/early/2016/02/04/038471	185	57	2016_02_04	2016_02_04
Coalescent inference using serially sampled, high-throughput sequencing data from intra-host HIV infection	http://biorxiv.org/content/early/2016/02/04/020552	358	93	2015_06_7	2016_02_04
Stimuli reduce the dimensionality of cortical activity	http://biorxiv.org/content/early/2016/02/04/026666	181	86	2015_09_12	2016_02_04
Whole-genome modeling accurately predicts quantitative traits, as revealed in plants.	http://biorxiv.org/content/early/2016/02/04/030395	189	27	2015_10_31	2016_02_04
S/HIC: Robust identification of soft and hard sweeps using machine learning	http://biorxiv.org/content/early/2016/02/04/024547	878	194	2015_09_8	2016_02_04
Fine-scale human population structure in southern Africa reflects ecological boundaries	http://biorxiv.org/content/early/2016/02/03/038729	1102	357	2016_02_03	2016_02_03
Surface-driven registration method for the structure-informed segmentation of diffusion MR images	http://biorxiv.org/content/early/2016/02/03/018945	320	73	2015_11_11	2016_02_03
Asymmetric reinforcement learning: computational and neural bases of positive life orientation	http://biorxiv.org/content/early/2016/02/03/038778	318	92	2016_02_03	2016_02_03
Signal and Specificity of Protein Ubiquitination for Proteasomal Degradation	http://biorxiv.org/content/early/2016/02/03/038737	274	56	2016_02_03	2016_02_03
PoPoolationTE2: comparative population genomics of transposable elements using Pool-Seq	http://biorxiv.org/content/early/2016/02/03/038745	595	101	2016_02_03	2016_02_03
